Tweet Text,DateTime (GMT/UTC),Date (GMT/UTC),Time (GMT/UTC),Day of Week (GMT/UTC),Account DateTime,Account Date,Account Time,Account Day of Week,Geo Location,Retweet Count,Favorite Count,Platform,Status URL
"@SpookyBalzano, good eye! We'll pass this along to our team, w/ similar feedback. :)",19/01/2015 20:37:06,19/01/2015,20:37:06,Monday,19/01/2015 20:37:06,19/01/2015,20:37:06,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/557275580211953665
"@DadatworkNJ, looks like it! Thanks for sharing your stop at Doodle in the Dark @VisitCrayola. :) Have a colorful day!",19/01/2015 18:23:28,19/01/2015,18:23:28,Monday,19/01/2015 18:23:28,19/01/2015,18:23:28,Monday,,0,3,Twitter Web Client,http://www.twitter.com/Crayola/status/557241951305879554
"@JohnMiringu, you're welcome! :)",19/01/2015 17:27:04,19/01/2015,17:27:04,Monday,19/01/2015 17:27:04,19/01/2015,17:27:04,Monday,,1,5,Wilke Global SMART,http://www.twitter.com/Crayola/status/557227754325028865
"@MJR_Justin, that's a smell you don't forget! Thanks for sharing your idea. We'll pass it along with similar feedback. :)",19/01/2015 16:44:01,19/01/2015,16:44:01,Monday,19/01/2015 16:44:01,19/01/2015,16:44:01,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/557216923940052993
"@suzanne_trenney, great attention to detail &amp; shading. Keep up the great work using our crayons. :)",19/01/2015 14:59:32,19/01/2015,14:59:32,Monday,19/01/2015 14:59:32,19/01/2015,14:59:32,Monday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557190626689961984
"@mlowe89, that doesn't look right! Please DM us w/ the product style #. Can't wait to hear from you!",19/01/2015 14:45:32,19/01/2015,14:45:32,Monday,19/01/2015 14:45:32,19/01/2015,14:45:32,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557187106532257792
Thank you for inspiring everyone to dream in color. #MartinLutherKingDay http://t.co/jJJe2eObNz,19/01/2015 14:40:14,19/01/2015,14:40:14,Monday,19/01/2015 14:40:14,19/01/2015,14:40:14,Monday,,117,139,Twitter Ads,http://www.twitter.com/Crayola/status/557185769110908931
"@Hollywoodsofia, you may be interested in our multicultural crayons, colored pencils and markers. :)",19/01/2015 14:31:30,19/01/2015,14:31:30,Monday,19/01/2015 14:31:30,19/01/2015,14:31:30,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557183574131376129
"@solfell, we couldn't agree more! Thanks for sharing your action-packed masterpiece. :)",19/01/2015 14:26:09,19/01/2015,14:26:09,Monday,19/01/2015 14:26:09,19/01/2015,14:26:09,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557182225784258560
"@JDPetersen97, hope you had sweet, colorful dreams!",19/01/2015 14:24:39,19/01/2015,14:24:39,Monday,19/01/2015 14:24:39,19/01/2015,14:24:39,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/557181850998013952
"@emmardj, sorry to hear your disappointment. We appreciate your feedback and will pass your comment along to our team.",19/01/2015 14:16:28,19/01/2015,14:16:28,Monday,19/01/2015 14:16:28,19/01/2015,14:16:28,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557179788964929536
"@amberbaggiore, missing a crayon is no fun! Hope you found your dandelion, or a similar shade. :)",19/01/2015 14:12:54,19/01/2015,14:12:54,Monday,19/01/2015 14:12:54,19/01/2015,14:12:54,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/557178892830920704
"@alejandro_allo, sorry to hear. We'd like to learn more! DM w/ the issue you are having &amp; the product style #. Can't wait to hear from you!",19/01/2015 13:59:32,19/01/2015,13:59:32,Monday,19/01/2015 13:59:32,19/01/2015,13:59:32,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557175527296212993
"@JacobKBluhm, that's thinking outside the box! Thanks for your suggestion! We'll pass it along to our team along w/ similar comments.",19/01/2015 13:55:57,19/01/2015,13:55:57,Monday,19/01/2015 13:55:57,19/01/2015,13:55:57,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/557174628461072384
"@tweetsuzy24, we share your excitement! :)",19/01/2015 13:29:33,19/01/2015,13:29:33,Monday,19/01/2015 13:29:33,19/01/2015,13:29:33,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/557167983286829056
"Who are you rooting for today? No matter the team, #Crayola custom 64 packs have you covered! #INDvsNE #GBvsSEA http://t.co/wqCAWAMN5t",18/01/2015 18:30:03,18/01/2015,18:30:03,Sunday,18/01/2015 18:30:03,18/01/2015,18:30:03,Sunday,,4,11,Twitter Ads,http://www.twitter.com/Crayola/status/556881216880664576
"@JacobKBluhm, we love how you brightened up your work day w/ colorful graphs &amp; charts",16/01/2015 20:19:06,16/01/2015,20:19:06,Friday,16/01/2015 20:19:06,16/01/2015,20:19:06,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/556183885206548480
"@AJTAGScholars, happy to see these little artists putting their creativity to work to learn about endangered species. :)",16/01/2015 18:33:34,16/01/2015,18:33:34,Friday,16/01/2015 18:33:34,16/01/2015,18:33:34,Friday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/556157328488419329
"@tweetsuzy24, while our Research &amp; Development building isn't open to the public, you can experience the magic of color at @VisitCrayola!",16/01/2015 16:57:20,16/01/2015,16:57:20,Friday,16/01/2015 16:57:20,16/01/2015,16:57:20,Friday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/556133107905359873
"@GloriousAllianc, that's one blue ribbon idea! We'll pass it through to our team, w/ similar suggestions. :)",16/01/2015 15:25:17,16/01/2015,15:25:17,Friday,16/01/2015 15:25:17,16/01/2015,15:25:17,Friday,,1,7,Wilke Global SMART,http://www.twitter.com/Crayola/status/556109944827957250
"@frustratedfan71, @VisitCrayola would ♥ to see you!",16/01/2015 14:38:20,16/01/2015,14:38:20,Friday,16/01/2015 14:38:20,16/01/2015,14:38:20,Friday,,0,1,Twitter Web Client,http://www.twitter.com/Crayola/status/556098128815071232
"Our Research &amp; Development building in #EastonPA is where the magic happens. Of course, it should be colorful! http://t.co/wcDRUIgjgW",16/01/2015 14:30:11,16/01/2015,14:30:11,Friday,16/01/2015 14:30:11,16/01/2015,14:30:11,Friday,,15,31,Twitter Ads,http://www.twitter.com/Crayola/status/556096078005555200
"@_TabithaKay_, happy to help! Hope your little one continues to create colorful things w/ Crayola!",16/01/2015 12:47:22,16/01/2015,12:47:22,Friday,16/01/2015 12:47:22,16/01/2015,12:47:22,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/556070203923390464
"@TechMinock, we ♥ your #ColorAlive selfie! Watch out, that dragon is known to breathe fire.",16/01/2015 12:35:28,16/01/2015,12:35:28,Friday,16/01/2015 12:35:28,16/01/2015,12:35:28,Friday,,1,4,Wilke Global SMART,http://www.twitter.com/Crayola/status/556067209689432064
"@WequonnocEle, thanks for sharing your creativity! Hope you have a colorful workshop.",15/01/2015 21:01:47,15/01/2015,21:01:47,Thursday,15/01/2015 21:01:47,15/01/2015,21:01:47,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555832240027209729
"@Team_HonorSMS, look out! There's a dragon loose in your classroom. Looks like you're having a blast w/ Color Alive!",15/01/2015 17:37:09,15/01/2015,17:37:09,Thursday,15/01/2015 17:37:09,15/01/2015,17:37:09,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/555780741007962114
"@ThisIsLiamM, after purchasing a Color Alive book, the app is available to download w/ a compatible device: http://t.co/WUevjsNPmf",15/01/2015 16:57:30,15/01/2015,16:57:30,Thursday,15/01/2015 16:57:30,15/01/2015,16:57:30,Thursday,,2,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555770763576623105
"@TeresaDowelVest, talk about chalk from the past! So fun to take a look back in time. Thanks for sharing your discovery :)",15/01/2015 16:48:32,15/01/2015,16:48:32,Thursday,15/01/2015 16:48:32,15/01/2015,16:48:32,Thursday,,2,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/555768507431137280
"@enlighten_nyc, we love that our Air Dry Clay could help with this project. Thanks for sharing your clay creations. :)",15/01/2015 16:02:25,15/01/2015,16:02:25,Thursday,15/01/2015 16:02:25,15/01/2015,16:02:25,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555756902286909440
"@hayley_astley, sometimes color lingers longer than expected, but not to worry. DM us w/ the product style # &amp; your full mailing address.",15/01/2015 15:42:16,15/01/2015,15:42:16,Thursday,15/01/2015 15:42:16,15/01/2015,15:42:16,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555751832438702081
"@Rosealexandrea_, we're sorry about that! Dry markers are no fun. DM us w/ the product style # &amp; your full mailing address. :)",15/01/2015 14:45:02,15/01/2015,14:45:02,Thursday,15/01/2015 14:45:02,15/01/2015,14:45:02,Thursday,,1,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/555737427021938688
"@sstorm01, we love this! We're just as excited. :)",14/01/2015 21:19:57,14/01/2015,21:19:57,Wednesday,14/01/2015 21:19:57,14/01/2015,21:19:57,Wednesday,,1,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/555474425630695424
"@frm1mom2another, we hope you get a chance to try it out. :)",14/01/2015 21:06:30,14/01/2015,21:06:30,Wednesday,14/01/2015 21:06:30,14/01/2015,21:06:30,Wednesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/555471039053176832
"@hayley_astley, thanks for the info! Not to worry. :) If soap &amp; water isn't enough, try baby wipes, baby oil or make-up remover.",14/01/2015 20:32:43,14/01/2015,20:32:43,Wednesday,14/01/2015 20:32:43,14/01/2015,20:32:43,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555462536917950464
"@frm1mom2another,  it's our new 4D coloring experience! If they love coloring too, we think they'll enjoy it. :)",14/01/2015 20:20:17,14/01/2015,20:20:17,Wednesday,14/01/2015 20:20:17,14/01/2015,20:20:17,Wednesday,,0,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/555459406255906816
Have you tried #ColorAlive yet? It allows you to bring your characters to life! http://t.co/TkJWX8Rynh http://t.co/eroOBe0FTE,14/01/2015 19:27:15,14/01/2015,19:27:15,Wednesday,14/01/2015 19:27:15,14/01/2015,19:27:15,Wednesday,,15,7,Twitter Web Client,http://www.twitter.com/Crayola/status/555446059972165633
"@_TabithaKay_, we received your DM. :) Please be sure to follow us so that we can reply back!",14/01/2015 18:26:36,14/01/2015,18:26:36,Wednesday,14/01/2015 18:26:36,14/01/2015,18:26:36,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555430798799937536
"@theDietz13, Webster’s Dictionary states it's pronounced in two syllables krA on’. However, everyone is different. :)",14/01/2015 15:20:07,14/01/2015,15:20:07,Wednesday,14/01/2015 15:20:07,14/01/2015,15:20:07,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555383868946391040
"@dylan_pooch, classic crayons work w/ Color Alive! But, to see special effects, use the special effects crayons-included in your book.",14/01/2015 13:26:03,14/01/2015,13:26:03,Wednesday,14/01/2015 13:26:03,14/01/2015,13:26:03,Wednesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/555355163855421440
"@hayley_astley, not to worry, we can help! What's the style #, found on the packaging?",14/01/2015 12:38:48,14/01/2015,12:38:48,Wednesday,14/01/2015 12:38:48,14/01/2015,12:38:48,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555343272538013696
"@abrar45678, you're welcome! Happy to help. :)",14/01/2015 12:35:26,14/01/2015,12:35:26,Wednesday,14/01/2015 12:35:26,14/01/2015,12:35:26,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555342425200156672
"@c_wain2706, we can help you here! DM us w/ the style #, found on the packaging. We can't wait to hear from you!",14/01/2015 12:33:25,14/01/2015,12:33:25,Wednesday,14/01/2015 12:33:25,14/01/2015,12:33:25,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555341917085765632
"@_TabithaKay_, we're sorry to hear this! DM us with the style #, found on the packaging. :)",13/01/2015 17:14:47,13/01/2015,17:14:47,Tuesday,13/01/2015 17:14:47,13/01/2015,17:14:47,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555050338634706944
"@IvonneArriaga5, please note that we don't condone our crayons being used this way. They haven't been tested for this use.",13/01/2015 15:11:51,13/01/2015,15:11:51,Tuesday,13/01/2015 15:11:51,13/01/2015,15:11:51,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/555019399300919297
"@_TabithaKay_, we can help! Place the base on a flat surface &amp; practice spraying w/ a steady back &amp; forth motion. Hope this helps. :)",13/01/2015 13:22:20,13/01/2015,13:22:20,Tuesday,13/01/2015 13:22:20,13/01/2015,13:22:20,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554991840819417089
"@StateCollegeMom, don't forget to follow us, so we can reply to your DM. :)",12/01/2015 17:53:16,12/01/2015,17:53:16,Monday,12/01/2015 17:53:16,12/01/2015,17:53:16,Monday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/554697634867585024
"@StateCollegeMom, we want to help! DM us w/ the style #, found on the packaging.",12/01/2015 17:15:15,12/01/2015,17:15:15,Monday,12/01/2015 17:15:15,12/01/2015,17:15:15,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554688065466564609
"@dylan_pooch, we're happy you're able to help them unleash their creativity!",12/01/2015 15:35:06,12/01/2015,15:35:06,Monday,12/01/2015 15:35:06,12/01/2015,15:35:06,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/554662864091623424
"@ashleeybooo_, remember to follow us, so we can reply to your DM. :)",12/01/2015 15:31:58,12/01/2015,15:31:58,Monday,12/01/2015 15:31:58,12/01/2015,15:31:58,Monday,,0,3,Twitter Web Client,http://www.twitter.com/Crayola/status/554662075067555841
"@jclark43551, not to worry! On the main menu of the app, you'll find ""More Templates"". You can print additional pages there. :)",12/01/2015 14:19:54,12/01/2015,14:19:54,Monday,12/01/2015 14:19:54,12/01/2015,14:19:54,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554643938406309889
"@dylan_pooch, happy to hear you ♥ Color Alive! Thanks for sharing.",12/01/2015 14:06:17,12/01/2015,14:06:17,Monday,12/01/2015 14:06:17,12/01/2015,14:06:17,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/554640511085314048
"@EnterPronto, great question! That's just the way they're designed. :)",12/01/2015 14:00:00,12/01/2015,14:00:00,Monday,12/01/2015 14:00:00,12/01/2015,14:00:00,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554638933058125824
"@abrar45678, we don't. You can visit @VisitCrayola in Easton and soon, Orlando. :)",12/01/2015 13:52:38,12/01/2015,13:52:38,Monday,12/01/2015 13:52:38,12/01/2015,13:52:38,Monday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/554637076092956675
"@chilajem, glad you found a use for your white crayon! :)",12/01/2015 13:48:46,12/01/2015,13:48:46,Monday,12/01/2015 13:48:46,12/01/2015,13:48:46,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554636102641127424
"@RichNtheRing, we're sorry to hear this! Pls DM us w/ the style #, found on the packaging.",12/01/2015 13:39:00,12/01/2015,13:39:00,Monday,12/01/2015 13:39:00,12/01/2015,13:39:00,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/554633648130256897
"@suzanne_all, we ♥ your colorful team spirit. :)",12/01/2015 13:37:29,12/01/2015,13:37:29,Monday,12/01/2015 13:37:29,12/01/2015,13:37:29,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/554633264917659648
"@_NoelGreen, we ♥ your colorful headpiece! Glad we could help add some color to your Sunday. :)",12/01/2015 13:08:33,12/01/2015,13:08:33,Monday,12/01/2015 13:08:33,12/01/2015,13:08:33,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/554625982754488320
"@ashleeybooo_, that's not fun! DM us w/ your full mailing address. :)",12/01/2015 13:01:42,12/01/2015,13:01:42,Monday,12/01/2015 13:01:42,12/01/2015,13:01:42,Monday,,0,3,Wilke Global SMART,http://www.twitter.com/Crayola/status/554624261072379904
We don't condone the inappropriate &amp; offensive content being posted to the fraudulent Crayola FB page &amp; sincerely apologize to our fans.,12/01/2015 02:19:28,12/01/2015,02:19:28,Monday,12/01/2015 02:19:28,12/01/2015,02:19:28,Monday,,26,28,Twitter Web Client,http://www.twitter.com/Crayola/status/554462636256272386
@MrEph we're fully aware and doing everything we can to resolve the situation.,11/01/2015 23:45:12,11/01/2015,23:45:12,Sunday,11/01/2015 23:45:12,11/01/2015,23:45:12,Sunday,,0,0,Twitter for iPhone,http://www.twitter.com/Crayola/status/554423812465627136
"We're aware of the situation on our official FB page, which was hacked today, and making every effort to stop the unauthorized posts.",11/01/2015 23:42:12,11/01/2015,23:42:12,Sunday,11/01/2015 23:42:12,11/01/2015,23:42:12,Sunday,,23,25,Twitter for iPhone,http://www.twitter.com/Crayola/status/554423059382542336
@SimplyRealMoms thanks! We’re fully aware and doing everything we can to resolve the situation.,11/01/2015 22:50:47,11/01/2015,22:50:47,Sunday,11/01/2015 22:50:47,11/01/2015,22:50:47,Sunday,,1,3,Hootsuite,http://www.twitter.com/Crayola/status/554410118792871937
@Andrew_Flick we’re doing everything we can to resolve the issue.,11/01/2015 22:27:49,11/01/2015,22:27:49,Sunday,11/01/2015 22:27:49,11/01/2015,22:27:49,Sunday,,0,0,Hootsuite,http://www.twitter.com/Crayola/status/554404341327855618
@chel_hash we are aware and doing everything we can to resolve the issue.,11/01/2015 22:22:52,11/01/2015,22:22:52,Sunday,11/01/2015 22:22:52,11/01/2015,22:22:52,Sunday,,0,1,Twitter for iPhone,http://www.twitter.com/Crayola/status/554403091593052160
